order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0002073,2023-09-11,20230911,CUS00331,5,EMP0108,  Vodafone Cash  ,Completed,1476.0,770.0
ORD0007086,2023-09-11,20230911,CUS01881,6,EMP0114,InstaPay,Completed,2470.0,2000.0
ORD0010856,2023-09-12,20230912,CUS02417,12,EMP0178,Cash,Completed,634.0,370.0
ORD0000659,2023-09-12,20230912,CUS01256,6,EMP0117,Cash,Completed,2590.0,1390.0
ORD0011445,2023-09-12,20230912,CUS02142,3,EMP0062,Vodafone Cash,Completed,16355.0,12900.0
ORD0002234,2023-09-12,20230912,CUS01108,4,EMP0080,  Debit Card  ,Completed,2112.0,1110.0
ORD0007153,2023-09-12,20230912,CUS01579,3,EMP0076,InstaPay,Completed,988.0,520.0
ORD0006680,2023-09-12,20230912,CUS01345,3,EMP0058,Debit Card,Completed,1462.0,770.0
ORD0009137,2023-09-12,20230912,CUS01851,10,EMP0155,Credit Card,Completed,630.0,310.0
ORD0009686,2023-09-12,20230912,CUS01462,13,EMP0185,Credit Card,Completed,360.0,180.0
ORD0005730,2023-09-12,20230912,CUS01443,3,EMP0074,Debit Card,Completed,870.0,420.0
ORD0005094,2023-09-12,20230912,CUS02301,15,EMP0212,Vodafone Cash,Completed,300.0,140.0
ORD0010992,2023-09-12,20230912,CUS00136,6,EMP0116,Cash,Completed,658.5,400.0
ORD0008084,2023-09-12,20230912,CUS02498,6,EMP0123,InstaPay,Completed,187.0,100.0
ORD0007563,2023-09-12,20230912,CUS01771,1,EMP0011,Fawry,Returned,459.0,260.0
ORD0003918,2023-09-13,20230913,CUS02845,13,EMP0188,InstaPay,Completed,340.0,160.0
ORD0003336,2023-09-13,20230913,CUS02671,10,EMP0153,Credit Card,Completed,261.0,130.0
ORD0005081,2023-09-13,20230913,CUS01154,3,EMP0067,Credit Card,Completed,5850.0,5200.0
ORD0004170,2023-09-13,20230913,CUS01157,2,EMP0030,  InstaPay  ,Completed,1654.0,920.0
ORD0010395,2023-09-13,20230913,CUS02033,1,EMP0011,Debit Card,Completed,160.0,70.0
ORD0006358,2023-09-14,20230914,CUS01203,2,EMP0045,Vodafone Cash,Completed,3697.5,1870.0
ORD0009454,2023-09-14,20230914,CUS00326,11,EMP0171,Vodafone Cash,Completed,2400.0,1390.0
ORD0010198,2023-09-14,20230914,CUS01799,5,EMP0105,  InstaPay  ,Completed,397.0,200.0
ORD0005974,2023-09-14,20230914,CUS02376,1,EMP0009,Vodafone Cash,Completed,14576.0,12110.0
ORD0004592,2023-09-14,20230914,CUS01475,11,EMP0165,Fawry,Completed,11500.0,9100.0
ORD0009947,2023-09-14,20230914,CUS02720,5,,Fawry,Completed,765.5,500.0
ORD0009737,2023-09-14,20230914,CUS01502,2,EMP0030,Vodafone Cash,Completed,604.0,340.0
ORD0006140,2023-09-14,20230914,CUS00421,6,EMP0124,  Vodafone Cash  ,Completed,860.0,480.0
ORD0002716,2023-09-14,20230914,CUS00549,3,EMP0068,Debit Card,Completed,3749.5,1970.0
ORD0009254,2023-09-14,20230914,CUS02545,5,EMP0111,Debit Card,Completed,14967.0,11400.0
ORD0006989,2023-09-14,20230914,CUS01523,1,EMP0015,Cash,Completed,450.0,250.0
ORD0004014,2023-09-14,20230914,CUS02073,2,EMP0029,Fawry,Cancelled,1400.0,670.0
ORD0008297,2023-09-14,20230914,CUS02130,4,EMP0080,  Cash  ,Completed,776.5,430.0
ORD0010620,2023-09-14,20230914,CUS02855,1,EMP0015,Vodafone Cash,Completed,1440.0,680.0
ORD0007817,2023-09-14,20230914,CUS00807,12,,Credit Card,Completed,1224.0,690.0
ORD0002769,2023-09-14,20230914,CUS02566,3,EMP0069,Debit Card,Completed,9552.0,8340.0
ORD0006932,2023-09-14,20230914,CUS00313,1,EMP0002,Fawry,Completed,961.0,500.0
ORD0002583,2023-09-14,20230914,CUS00956,11,EMP0167,Vodafone Cash,Completed,886.5,470.0
ORD0006638,2023-09-15,20230915,CUS01315,1,EMP0026,InstaPay,Completed,1580.0,900.0
ORD0000307,2023-09-15,20230915,CUS01352,3,EMP0077,Debit Card,Completed,1207.0,580.0
ORD0000938,2023-09-15,20230915,CUS01623,2,EMP0050,InstaPay,Completed,90.0,40.0
ORD0002908,2023-09-15,20230915,CUS00477,10,EMP0156,Fawry,Returned,780.0,390.0
ORD0008574,2023-09-15,20230915,CUS01651,3,EMP0067,Debit Card,Completed,25600.0,20600.0
ORD0005608,2023-09-15,20230915,CUS00095,2,EMP0051,InstaPay,Completed,532.0,280.0
ORD0002150,2023-09-15,20230915,CUS01930,1,EMP0015,Cash,Completed,1764.0,890.0
ORD0009362,2023-09-15,20230915,CUS01420,3,EMP0056,InstaPay,Completed,918.5,450.0
ORD0005469,2023-09-15,20230915,CUS00784,3,EMP0061,Fawry,Completed,3107.0,1670.0
ORD0011485,2023-09-15,20230915,CUS02537,1,EMP0012,Fawry,Completed,1054.5,540.0
ORD0001667,2023-09-15,20230915,CUS00862,1,EMP0022,Credit Card,Completed,408.0,220.0
ORD0006503,2023-09-15,20230915,CUS00008,6,EMP0126,  InstaPay  ,Completed,440.0,220.0
ORD0002397,2023-09-15,20230915,CUS01451,1,EMP0023,Fawry,Completed,1170.0,620.0
ORD0005841,2023-09-16,20230916,CUS00167,6,EMP0121,  Vodafone Cash  ,Completed,13106.5,13210.0
ORD0008121,2023-09-16,20230916,CUS01267,10,EMP0157,Credit Card,Completed,1563.0,800.0
ORD0005528,2023-09-16,20230916,CUS02968,10,EMP0156,Vodafone Cash,Completed,2418.0,1320.0
ORD0009462,2023-09-16,20230916,CUS02269,10,EMP0157,  InstaPay  ,Completed,2744.0,1550.0
ORD0000601,2023-09-16,20230916,CUS02241,2,EMP0041,  Cash  ,Completed,300.0,140.0
ORD0005659,2023-09-16,20230916,CUS02427,2,EMP0041,  InstaPay  ,Completed,6142.0,6680.0
ORD0010316,2023-09-16,20230916,CUS02139,1,EMP0019,Debit Card,Completed,8390.0,6610.0
ORD0003831,2023-09-16,20230916,CUS02763,14,EMP0202,InstaPay,Completed,7565.0,7100.0
ORD0002418,2023-09-16,20230916,CUS00291,3,EMP0070,  Debit Card  ,Completed,414.0,220.0
ORD0011617,2023-09-16,20230916,CUS01768,2,EMP0029,InstaPay,Completed,136.0,80.0
ORD0009745,2023-09-16,20230916,CUS00903,13,EMP0185,  Cash  ,Completed,1380.0,690.0
ORD0001685,2023-09-17,20230917,CUS01661,10,EMP0159,Fawry,Completed,200.0,80.0
ORD0011294,2023-09-17,20230917,CUS00403,1,EMP0025,Debit Card,Completed,1174.0,600.0
ORD0011851,2023-09-17,20230917,CUS00487,11,EMP0164,  Fawry  ,Completed,1024.5,570.0
ORD0003285,2023-09-17,20230917,CUS00657,2,EMP0036,  Cash  ,Completed,693.0,380.0
ORD0003143,2023-09-17,20230917,CUS02094,1,EMP0010,Credit Card,Completed,1480.0,740.0
ORD0002699,2023-09-17,20230917,CUS01871,15,EMP0204,Debit Card,Completed,1131.0,540.0
ORD0007161,2023-09-17,20230917,CUS02949,5,EMP0097,InstaPay,Completed,1152.0,680.0
ORD0006953,2023-09-18,20230918,CUS01419,4,,Cash,Returned,136.0,70.0
ORD0007420,2023-09-18,20230918,CUS00864,6,EMP0121,InstaPay,Completed,1430.0,700.0
ORD0009276,2023-09-18,20230918,CUS02583,4,EMP0084,Credit Card,Completed,703.0,360.0
ORD0001885,2023-09-18,20230918,CUS02129,1,EMP0027,InstaPay,Completed,142.5,90.0
ORD0011648,2023-09-18,20230918,CUS02992,6,EMP0121,Debit Card,Completed,1595.5,850.0
ORD0008463,2023-09-18,20230918,CUS02251,7,EMP0128,Cash,Completed,1440.0,720.0
ORD0003706,2023-09-18,20230918,CUS00572,11,EMP0168,Fawry,Completed,2888.0,1480.0
ORD0005084,2023-09-18,20230918,CUS02181,1,EMP0007,Debit Card,Completed,246.5,140.0
ORD0007020,2023-09-19,20230919,CUS02041,2,EMP0049,  Credit Card  ,Completed,1170.0,600.0
ORD0009085,2023-09-19,20230919,CUS02540,1,EMP0009,Fawry,Completed,2512.5,1340.0
ORD0000741,2023-09-19,20230919,CUS00432,13,EMP0189,InstaPay,Completed,270.0,150.0
ORD0009056,2023-09-19,20230919,CUS01802,5,EMP0103,InstaPay,Completed,126.0,70.0
ORD0001713,2023-09-19,20230919,CUS00106,2,,  Debit Card  ,Completed,740.0,360.0
ORD0009358,2023-09-19,20230919,CUS02363,10,EMP0154,Fawry,Completed,347.0,170.0
ORD0006736,2023-09-19,20230919,CUS02463,6,EMP0122,Cash,Returned,1290.0,630.0
ORD0005693,2023-09-19,20230919,CUS01809,2,,  Credit Card  ,Completed,252.0,140.0
ORD0009516,2023-09-19,20230919,CUS02470,4,EMP0092,Credit Card,Returned,603.0,310.0
ORD0009306,2023-09-19,20230919,CUS02016,3,EMP0055,  Fawry  ,Completed,150.0,70.0
ORD0002707,2023-09-19,20230919,CUS02423,13,EMP0186,Debit Card,Completed,4002.0,3060.0
ORD0005811,2023-09-19,20230919,CUS01118,2,EMP0046,Cash,Completed,950.0,510.0
ORD0008961,2023-09-20,20230920,CUS01242,14,EMP0198,Fawry,Completed,330.0,160.0
ORD0002263,2023-09-20,20230920,CUS00218,6,EMP0124,Vodafone Cash,Completed,1246.0,630.0
ORD0002547,2023-09-20,20230920,CUS01268,1,EMP0025,  Debit Card  ,Completed,1155.0,580.0
ORD0007466,2023-09-20,20230920,CUS00695,3,EMP0062,Cash,Completed,320.0,160.0
ORD0002556,2023-09-20,20230920,CUS02296,8,EMP0139,Fawry,Completed,882.0,480.0
ORD0007911,2023-09-20,20230920,CUS00303,1,EMP0007,Credit Card,Cancelled,135.0,70.0
ORD0009301,2023-09-20,20230920,CUS02836,14,EMP0194,Debit Card,Completed,4782.0,2420.0
ORD0008625,2023-09-20,20230920,CUS00240,1,,Vodafone Cash,Completed,5793.0,2940.0
ORD0005449,2023-09-20,20230920,CUS02749,1,,Vodafone Cash,Completed,333.0,180.0
ORD0003073,2023-09-20,20230920,CUS01920,2,,Cash,Cancelled,918.0,510.0
ORD0003889,2023-09-21,20230921,CUS01999,2,EMP0029,  InstaPay  ,Completed,912.0,440.0
ORD0004273,2023-09-21,20230921,CUS00845,7,EMP0129,InstaPay,Completed,240.0,150.0
ORD0000434,2023-09-21,20230921,CUS00908,4,EMP0083,Fawry,Completed,910.5,520.0
ORD0000996,2023-09-21,20230921,CUS00795,4,EMP0085,Fawry,Completed,1338.0,700.0
ORD0005442,2023-09-21,20230921,CUS02685,2,EMP0031,Credit Card,Completed,1722.0,820.0
ORD0006398,2023-09-21,20230921,CUS01110,4,EMP0085,  InstaPay  ,Completed,637.5,360.0
ORD0006713,2023-09-21,20230921,CUS01529,2,EMP0051,InstaPay,Completed,228.0,120.0
ORD0004070,2023-09-21,20230921,CUS01272,2,EMP0047,Credit Card,Completed,532.0,270.0
ORD0010617,2023-09-21,20230921,CUS01217,1,EMP0010,  Vodafone Cash  ,Completed,216.0,110.0
ORD0006110,2023-09-21,20230921,CUS00647,9,EMP0151,Fawry,Completed,830.0,540.0
ORD0011975,2023-09-21,20230921,CUS01426,1,,InstaPay,Completed,1471.0,720.0
ORD0005857,2023-09-21,20230921,CUS00733,2,EMP0034,Cash,Completed,1349.0,700.0
ORD0001361,2023-09-21,20230921,CUS00789,1,EMP0007,Cash,Completed,5120.0,3240.0
ORD0005832,2023-09-21,20230921,CUS00954,4,EMP0080,Vodafone Cash,Completed,1740.0,870.0
ORD0002261,2023-09-21,20230921,CUS01750,2,EMP0038,Debit Card,Completed,535.5,300.0
ORD0003254,2023-09-22,20230922,CUS00054,1,EMP0005,Credit Card,Completed,216.0,120.0
ORD0003367,2023-09-22,20230922,CUS01248,3,EMP0058,  Cash  ,Completed,133.0,60.0
ORD0012000,2023-09-22,20230922,CUS02891,2,EMP0045,  Debit Card  ,Completed,1240.0,600.0
ORD0000196,2023-09-22,20230922,CUS01669,5,EMP0096,InstaPay,Completed,8972.0,8300.0
ORD0008056,2023-09-22,20230922,CUS00187,3,EMP0055,Cash,Completed,270.0,140.0
ORD0008576,2023-09-22,20230922,CUS00728,2,EMP0039,Fawry,Completed,189.0,100.0
ORD0006490,2023-09-22,20230922,CUS00199,3,EMP0060,Vodafone Cash,Completed,793.0,430.0
ORD0001537,2023-09-22,20230922,CUS02835,4,EMP0081,Credit Card,Completed,662.0,370.0
ORD0001289,2023-09-22,20230922,CUS00935,3,EMP0069,Cash,Completed,468.0,260.0
ORD0001983,2023-09-22,20230922,CUS02817,7,EMP0136,Debit Card,Completed,1224.5,680.0
ORD0007910,2023-09-22,20230922,CUS02330,2,EMP0031,Debit Card,Completed,1272.5,630.0
ORD0010523,2023-09-22,20230922,CUS00682,1,,Credit Card,Completed,1752.0,860.0
ORD0001798,2023-09-22,20230922,CUS02804,10,EMP0155,Debit Card,Completed,513.0,270.0
ORD0010356,2023-09-23,20230923,CUS02847,9,,Cash,Completed,745.0,370.0
ORD0000872,2023-09-23,20230923,CUS02393,2,EMP0044,Credit Card,Completed,720.0,340.0
ORD0000030,2023-09-23,20230923,CUS02706,7,EMP0129,InstaPay,Completed,2333.0,1210.0
ORD0010539,2023-09-23,20230923,CUS01105,11,EMP0171,Cash,Completed,3049.0,1630.0
ORD0011145,2023-09-23,20230923,CUS01149,5,EMP0098,Vodafone Cash,Completed,243.0,120.0
ORD0001233,2023-09-23,20230923,CUS00091,3,EMP0062,Fawry,Completed,2288.0,1150.0
ORD0002814,2023-09-23,20230923,CUS00208,3,EMP0058,Fawry,Completed,90.0,40.0
ORD0004710,2023-09-23,20230923,CUS02448,11,EMP0168,InstaPay,Completed,1458.0,780.0
ORD0010885,2023-09-23,20230923,CUS02237,2,EMP0051,Vodafone Cash,Completed,810.0,410.0
ORD0008850,2023-09-23,20230923,CUS02211,15,EMP0205,  InstaPay  ,Completed,1648.5,910.0
ORD0007588,2023-09-23,20230923,CUS00157,13,EMP0192,Cash,Completed,418.0,220.0
ORD0010417,2023-09-23,20230923,CUS00381,1,EMP0002,InstaPay,Completed,10719.0,9180.0
ORD0002512,2023-09-24,20230924,CUS00594,13,EMP0185,Credit Card,Completed,388.0,180.0
ORD0000411,2023-09-24,20230924,CUS02449,4,EMP0081,Fawry,Returned,1664.0,820.0
ORD0010433,2023-09-24,20230924,CUS02341,3,EMP0067,Cash,Completed,1501.0,850.0
ORD0005702,2023-09-24,20230924,CUS01457,11,EMP0167,Cash,Completed,600.0,280.0
ORD0004398,2023-09-24,20230924,CUS00140,13,EMP0188,Fawry,Completed,964.0,500.0
ORD0000035,2023-09-24,20230924,CUS02728,3,EMP0075,  Credit Card  ,Completed,12200.0,9800.0
ORD0009294,2023-09-24,20230924,CUS02828,4,EMP0086,Cash,Completed,9252.0,7340.0
ORD0001248,2023-09-24,20230924,CUS02993,1,EMP0012,Cash,Completed,360.0,180.0
ORD0003739,2023-09-24,20230924,CUS01349,2,EMP0049,Cash,Completed,430.0,210.0
ORD0010747,2023-09-25,20230925,CUS02301,15,EMP0209,Credit Card,Completed,1075.0,550.0
ORD0006933,2023-09-25,20230925,CUS02048,2,EMP0053,Credit Card,Completed,420.0,200.0
ORD0006198,2023-09-25,20230925,CUS02811,14,EMP0200,Vodafone Cash,Completed,3026.5,1690.0
ORD0009784,2023-09-25,20230925,CUS02993,2,EMP0040,Credit Card,Completed,2315.0,1810.0
ORD0003773,2023-09-25,20230925,CUS01893,7,EMP0127,Fawry,Completed,432.0,230.0
ORD0011965,2023-09-25,20230925,CUS00537,3,EMP0069,InstaPay,Completed,128.0,70.0
ORD0003787,2023-09-25,20230925,CUS00815,14,EMP0201,  Vodafone Cash  ,Completed,835.0,490.0
ORD0004212,2023-09-25,20230925,CUS02818,2,EMP0039,Cash,Completed,510.0,280.0
ORD0005994,2023-09-25,20230925,CUS00984,5,EMP0103,  Cash  ,Completed,384.0,230.0
ORD0002069,2023-09-26,20230926,CUS01009,13,EMP0193,Debit Card,Completed,792.0,440.0
ORD0003288,2023-09-26,20230926,CUS02769,4,EMP0083,Credit Card,Completed,678.0,360.0
ORD0009415,2023-09-26,20230926,CUS00089,2,EMP0045,Fawry,Completed,2344.0,1420.0
ORD0002465,2023-09-26,20230926,CUS01026,2,EMP0034,  Cash  ,Completed,9728.0,8620.0
ORD0006032,2023-09-26,20230926,CUS01560,8,EMP0142,  Cash  ,Completed,3492.5,2340.0
ORD0005573,2023-09-27,20230927,CUS01772,3,EMP0071,Fawry,Completed,1560.0,760.0
ORD0006587,2023-09-27,20230927,CUS02428,2,EMP0052,InstaPay,Completed,1444.0,1140.0
ORD0008428,2023-09-27,20230927,CUS00423,8,EMP0144,Vodafone Cash,Completed,6583.5,5540.0
ORD0000325,2023-09-27,20230927,CUS01576,10,EMP0153,Debit Card,Completed,510.0,290.0
ORD0004657,2023-09-27,20230927,CUS01505,9,EMP0149,Credit Card,Completed,1239.0,730.0
ORD0001945,2023-09-27,20230927,CUS00688,11,EMP0167,Cash,Completed,494.0,240.0
ORD0009341,2023-09-27,20230927,CUS00894,7,EMP0133,Fawry,Completed,972.0,510.0
ORD0000157,2023-09-27,20230927,CUS02669,14,EMP0196,Vodafone Cash,Completed,2407.0,1250.0
ORD0001084,2023-09-27,20230927,CUS00132,10,EMP0158,Debit Card,Completed,1094.5,570.0
ORD0007112,2023-09-27,20230927,CUS02595,1,EMP0023,Cash,Returned,1216.0,740.0
ORD0007897,2023-09-27,20230927,CUS01151,1,,Credit Card,Completed,2902.0,2240.0
ORD0006698,2023-09-27,20230927,CUS01328,10,EMP0161,Cash,Returned,1445.5,1000.0
ORD0006662,2023-09-28,20230928,CUS00496,2,EMP0048,Cash,Completed,2158.0,1240.0
ORD0008618,2023-09-28,20230928,CUS02046,1,EMP0007,  Debit Card  ,Completed,2275.5,1380.0
ORD0002584,2023-09-28,20230928,CUS02023,8,,Fawry,Completed,940.0,460.0
ORD0006278,2023-09-28,20230928,CUS02344,5,EMP0103,Credit Card,Completed,1487.0,770.0
ORD0010936,2023-09-28,20230928,CUS01903,2,EMP0051,InstaPay,Completed,553.0,280.0
ORD0010702,2023-09-28,20230928,CUS01686,8,EMP0143,InstaPay,Completed,54621.0,48110.0
ORD0001548,2023-09-28,20230928,CUS00712,7,EMP0136,Credit Card,Completed,4137.0,3610.0
ORD0007938,2023-09-28,20230928,CUS00720,2,EMP0045,Fawry,Completed,847.0,440.0
ORD0005991,2023-09-29,20230929,CUS00432,2,EMP0050,InstaPay,Completed,20148.0,15990.0
ORD0009651,2023-09-29,20230929,CUS01639,4,EMP0082,Cash,Completed,1660.0,810.0
ORD0009608,2023-09-29,20230929,CUS02537,13,EMP0186,Fawry,Completed,774.0,410.0
ORD0007421,2023-09-29,20230929,CUS00704,2,EMP0032,Credit Card,Completed,741.0,340.0
ORD0006268,2023-09-29,20230929,CUS00795,3,EMP0077,Cash,Cancelled,24617.0,18890.0
ORD0004022,2023-09-29,20230929,CUS02057,11,EMP0173,  Cash  ,Returned,470.0,250.0
ORD0000057,2023-09-29,20230929,CUS00920,6,EMP0120,  Fawry  ,Completed,243.0,120.0
ORD0001154,2023-09-29,20230929,CUS02840,3,EMP0073,Fawry,Completed,37788.0,42440.0
ORD0000808,2023-09-29,20230929,CUS00334,3,EMP0075,Credit Card,Completed,773.5,460.0
ORD0007280,2023-09-29,20230929,CUS00822,4,EMP0087,InstaPay,Completed,144.0,70.0
ORD0003990,2023-09-29,20230929,CUS00371,1,EMP0005,Debit Card,Completed,98.0,60.0
ORD0011969,2023-09-30,20230930,CUS00357,4,EMP0093,Vodafone Cash,Returned,234.0,120.0
ORD0007084,2023-09-30,20230930,CUS00047,5,EMP0099,  Credit Card  ,Completed,230.0,110.0
ORD0004437,2023-09-30,20230930,CUS02292,2,EMP0033,Credit Card,Completed,1200.0,600.0
ORD0008735,2023-09-30,20230930,CUS01846,4,EMP0089,Fawry,Completed,456.0,240.0
ORD0000631,2023-09-30,20230930,CUS02546,10,EMP0161,InstaPay,Completed,8066.5,7390.0
ORD0009345,2023-09-30,20230930,CUS00073,4,EMP0094,  Debit Card  ,Completed,225.0,110.0
ORD0004647,2023-09-30,20230930,CUS02107,5,EMP0098,Credit Card,Returned,536.0,280.0
ORD0010647,2023-09-30,20230930,CUS01102,9,EMP0145,InstaPay,Completed,1067.0,530.0
ORD0011180,2023-09-30,20230930,CUS01762,2,EMP0044,Credit Card,Completed,674.0,340.0
ORD0010010,2023-09-30,20230930,CUS02544,2,EMP0030,Cash,Completed,876.0,460.0
ORD0010099,2023-09-30,20230930,CUS01079,3,EMP0062,  InstaPay  ,Completed,672.0,400.0
ORD0007297,2023-09-30,20230930,CUS02010,12,EMP0184,Debit Card,Completed,5490.0,4900.0
ORD0005038,2023-09-30,20230930,CUS00816,12,EMP0177,InstaPay,Completed,216.0,120.0
ORD0010468,2023-09-30,20230930,CUS00006,12,EMP0178,Fawry,Completed,1324.5,690.0
ORD0009071,2023-09-30,20230930,CUS02148,4,EMP0086,InstaPay,Completed,840.0,420.0
ORD0002691,2023-10-01,20231001,CUS00048,2,EMP0046,InstaPay,Completed,957.5,480.0
ORD0000949,2023-10-01,20231001,CUS00218,2,EMP0054,InstaPay,Completed,19663.0,16830.0
ORD0005688,2023-10-01,20231001,CUS02451,1,EMP0004,Vodafone Cash,Returned,2080.0,1040.0
ORD0011232,2023-10-01,20231001,CUS01000,8,EMP0137,  InstaPay  ,Completed,1009.0,460.0
ORD0003002,2023-10-01,20231001,CUS00492,2,EMP0050,Cash,Completed,560.0,280.0
ORD0011364,2023-10-01,20231001,CUS01621,12,EMP0174,Credit Card,Completed,1590.0,790.0
ORD0006365,2023-10-01,20231001,CUS00010,3,EMP0061,Vodafone Cash,Completed,198.0,100.0
ORD0005866,2023-10-01,20231001,CUS02232,8,EMP0142,InstaPay,Completed,648.0,340.0
ORD0009666,2023-10-01,20231001,CUS01679,3,,Cash,Completed,510.0,250.0
ORD0001618,2023-10-01,20231001,CUS02137,12,EMP0176,Cash,Completed,285.0,150.0
ORD0007559,2023-10-01,20231001,CUS02908,3,EMP0056,Cash,Completed,923.0,500.0
ORD0010128,2023-10-01,20231001,CUS00424,6,EMP0118,Credit Card,Completed,1274.0,680.0
ORD0000446,2023-10-01,20231001,CUS01716,7,EMP0136,Vodafone Cash,Completed,160.0,70.0
ORD0006790,2023-10-01,20231001,CUS01961,1,EMP0013,Fawry,Completed,680.0,320.0
ORD0009106,2023-10-01,20231001,CUS00308,12,EMP0180,Vodafone Cash,Completed,1559.5,880.0
ORD0007270,2023-10-02,20231002,CUS02059,4,EMP0082,  Debit Card  ,Cancelled,3162.0,1830.0
ORD0007349,2023-10-02,20231002,CUS02879,5,EMP0109,  Cash  ,Returned,1441.0,720.0
ORD0001611,2023-10-02,20231002,CUS01089,3,EMP0064,  Debit Card  ,Completed,25080.0,21200.0
ORD0004859,2023-10-02,20231002,CUS00701,1,EMP0025,  Vodafone Cash  ,Completed,320.0,140.0
ORD0009140,2023-10-02,20231002,CUS02755,12,EMP0181,Credit Card,Completed,1246.5,650.0
ORD0002727,2023-10-02,20231002,CUS01711,2,EMP0038,InstaPay,Completed,314.0,160.0
ORD0006895,2023-10-02,20231002,CUS02127,9,,  Vodafone Cash  ,Completed,13395.5,10610.0
ORD0001020,2023-10-02,20231002,CUS00669,2,EMP0044,Fawry,Returned,243.0,130.0
ORD0002815,2023-10-02,20231002,CUS02944,1,EMP0015,InstaPay,Completed,2300.0,1220.0
ORD0003822,2023-10-02,20231002,CUS01379,5,EMP0106,  Debit Card  ,Completed,10412.0,8440.0
ORD0005774,2023-10-02,20231002,CUS00888,4,EMP0079,  Cash  ,Completed,1940.0,960.0
ORD0005236,2023-10-03,20231003,CUS02845,5,EMP0098,Vodafone Cash,Completed,513.0,270.0
ORD0006223,2023-10-03,20231003,CUS01642,5,EMP0104,  Vodafone Cash  ,Completed,13804.0,12140.0
ORD0002969,2023-10-03,20231003,CUS02463,14,EMP0199,Credit Card,Completed,770.0,350.0
ORD0001516,2023-10-03,20231003,CUS01331,4,EMP0092,InstaPay,Completed,1677.0,890.0
ORD0005334,2023-10-03,20231003,CUS01459,4,EMP0090,  Debit Card  ,Cancelled,510.0,290.0
ORD0010396,2023-10-03,20231003,CUS01972,2,EMP0033,Cash,Completed,633.0,380.0
ORD0010419,2023-10-03,20231003,CUS02572,12,EMP0175,  Cash  ,Completed,203.0,140.0
ORD0007275,2023-10-03,20231003,CUS01048,13,,Vodafone Cash,Completed,456.0,210.0
ORD0003746,2023-10-03,20231003,CUS02599,15,EMP0210,Cash,Completed,1690.0,820.0
ORD0008032,2023-10-03,20231003,CUS01864,1,EMP0023,Fawry,Completed,13760.0,10770.0
ORD0006834,2023-10-03,20231003,CUS01751,15,EMP0211,InstaPay,Completed,612.0,320.0
ORD0010883,2023-10-03,20231003,CUS02673,7,EMP0127,Credit Card,Cancelled,1647.0,900.0
ORD0001771,2023-10-03,20231003,CUS00831,1,EMP0004,Credit Card,Completed,729.0,380.0
ORD0000447,2023-10-04,20231004,CUS00145,11,EMP0165,Cash,Completed,600.0,300.0
ORD0010971,2023-10-04,20231004,CUS01371,2,,  Fawry  ,Completed,112.5,70.0
ORD0007008,2023-10-04,20231004,CUS00526,7,,InstaPay,Completed,171.0,90.0
ORD0007907,2023-10-04,20231004,CUS01779,4,EMP0084,Fawry,Returned,20105.5,15680.0
ORD0010546,2023-10-04,20231004,CUS00347,8,EMP0139,Debit Card,Cancelled,5532.0,3200.0
ORD0008862,2023-10-04,20231004,CUS02527,1,EMP0010,Vodafone Cash,Completed,1544.0,840.0
ORD0011458,2023-10-04,20231004,CUS00295,1,EMP0022,Debit Card,Completed,13857.0,12530.0
ORD0002029,2023-10-04,20231004,CUS01116,9,EMP0150,InstaPay,Cancelled,172.5,110.0
ORD0000999,2023-10-04,20231004,CUS00352,5,EMP0111,  InstaPay  ,Completed,112.0,70.0
ORD0000015,2023-10-04,20231004,CUS01409,6,,  Debit Card  ,Completed,76.5,40.0
ORD0004569,2023-10-04,20231004,CUS02310,11,EMP0167,Credit Card,Completed,590.0,290.0
ORD0001929,2023-10-05,20231005,CUS01697,10,EMP0152,Cash,Completed,1746.0,900.0
ORD0010398,2023-10-05,20231005,CUS02560,5,EMP0107,InstaPay,Completed,1413.0,710.0
ORD0002119,2023-10-05,20231005,CUS02245,10,EMP0155,Debit Card,Completed,57879.5,45630.0
ORD0004319,2023-10-05,20231005,CUS00511,4,EMP0090,Cash,Completed,160.0,70.0
ORD0006814,2023-10-05,20231005,CUS00258,10,EMP0154,  Cash  ,Completed,8327.0,6140.0
ORD0008243,2023-10-05,20231005,CUS01395,2,EMP0054,Vodafone Cash,Completed,5795.0,4900.0
ORD0001567,2023-10-05,20231005,CUS00135,2,EMP0038,InstaPay,Completed,240.0,110.0
ORD0000202,2023-10-05,20231005,CUS01334,5,EMP0107,Vodafone Cash,Completed,16450.0,13200.0
ORD0007879,2023-10-05,20231005,CUS01581,1,EMP0008,Fawry,Returned,3260.0,1580.0
ORD0008537,2023-10-06,20231006,CUS00571,13,EMP0185,Debit Card,Completed,800.0,390.0
ORD0010520,2023-10-06,20231006,CUS01265,3,EMP0072,Debit Card,Completed,1495.5,930.0
ORD0004574,2023-10-06,20231006,CUS02888,10,EMP0159,  Fawry  ,Cancelled,120.0,80.0
ORD0010252,2023-10-06,20231006,CUS00249,4,EMP0094,  Credit Card  ,Completed,5381.5,2720.0
ORD0011967,2023-10-06,20231006,CUS00997,4,EMP0082,Vodafone Cash,Completed,874.0,640.0
ORD0008362,2023-10-07,20231007,CUS02223,4,EMP0086,InstaPay,Completed,584.0,290.0
ORD0006285,2023-10-07,20231007,CUS00914,12,EMP0175,Debit Card,Completed,420.0,210.0
