detail_id,order_id,product_id,quantity,unit_price,discount_pct,selling_price,unit_cost,line_total_revenue,line_total_cost
DTL0022505,ORD0010785,CLT0156,1,850,15,722.5,420,722.5,420
DTL0022506,ORD0010786,CLT0120,1,190,5,180.5,90,180.5,90
DTL0022507,ORD0010786,CLT0211,1,550,20,440.0,270,440.0,270
DTL0022508,ORD0010786,CLT0142,3,490,25,367.5,240,1102.5,720
DTL0022509,ORD0010786,CLT0138,4,360,10,324.0,180,1296.0,720
DTL0022510,ORD0010787,CLT0046,1,230,0,230.0,110,230.0,110
DTL0022511,ORD0010787,CLT0175,1,480,0,480.0,230,480.0,230
DTL0022512,ORD0010787,CLT0176,1,450,10,405.0,220,405.0,220
DTL0022513,ORD0010788,CLT0164,1,800,10,720.0,400,720.0,400
DTL0022514,ORD0010788,CLT0093,1,290,25,217.5,140,217.5,140
DTL0022515,ORD0010789,CLT0053,1,170,20,136.0,80,136.0,80
DTL0022516,ORD0010790,CLT0286,1,440,10,396.0,220,396.0,220
DTL0022517,ORD0010790,ELC0324,2,6100,10,5490.0,4900,10980.0,9800
DTL0022518,ORD0010790,CLT0106,1,160,0,160.0,70,160.0,70
DTL0022519,ORD0010791,CLT0152,2,510,10,459.0,250,918.0,500
DTL0022520,ORD0010792,CLT0262,1,260,0,260.0,130,260.0,130
DTL0022521,ORD0010792,ELC0310,1,6500,0,6500.0,5200,6500.0,5200
DTL0022522,ORD0010793,CLT0120,2,190,0,190.0,90,380.0,180
DTL0022523,ORD0010793,CLT0107,3,150,0,150.0,70,450.0,210
DTL0022524,ORD0010794,CLT0103,1,140,10,126.0,70,126.0,70
DTL0022525,ORD0010794,ELC0336,1,1300,15,1105.0,1000,1105.0,1000
DTL0022526,ORD0010794,CLT0303,3,120,20,96.0,60,288.0,180
DTL0022527,ORD0010794,CLT0218,4,520,10,468.0,260,1872.0,1040
DTL0022528,ORD0010794,CLT0158,1,780,5,741.0,380,741.0,380
DTL0022529,ORD0010795,CLT0230,4,360,5,342.0,180,1368.0,720
DTL0022530,ORD0010796,CLT0297,2,130,5,123.5,60,247.0,120
DTL0022531,ORD0010796,CLT0298,2,130,5,123.5,60,247.0,120
DTL0022532,ORD0010796,CLT0179,1,580,0,580.0,290,580.0,290
DTL0022533,ORD0010797,CLT0003,4,90,20,72.0,40,288.0,160
DTL0022534,ORD0010797,CLT0056,1,160,0,160.0,80,160.0,80
DTL0022535,ORD0010797,CLT0102,1,140,25,105.0,70,105.0,70
DTL0022536,ORD0010797,CLT0305,2,130,5,123.5,60,247.0,120
DTL0022537,ORD0010798,CLT0293,1,130,10,117.0,60,117.0,60
DTL0022538,ORD0010799,CLT0031,1,160,5,152.0,70,152.0,70
DTL0022539,ORD0010800,CLT0013,1,90,25,67.5,40,67.5,40
DTL0022540,ORD0010800,CLT0022,1,150,5,142.5,70,142.5,70
DTL0022541,ORD0010800,CLT0032,1,150,15,127.5,70,127.5,70
DTL0022542,ORD0010800,CLT0263,2,240,15,204.0,120,408.0,240
DTL0022543,ORD0010800,CLT0208,1,240,10,216.0,110,216.0,110
DTL0022544,ORD0010801,CLT0049,3,180,15,153.0,80,459.0,240
DTL0022545,ORD0010802,CLT0049,1,180,20,144.0,80,144.0,80
DTL0022546,ORD0010802,CLT0083,4,290,10,261.0,140,1044.0,560
DTL0022547,ORD0010803,CLT0206,1,250,0,250.0,120,250.0,120
DTL0022548,ORD0010804,CLT0026,1,150,0,150.0,70,150.0,70
DTL0022549,ORD0010804,CLT0169,1,450,0,450.0,220,450.0,220
DTL0022550,ORD0010805,CLT0051,1,170,10,153.0,80,153.0,80
DTL0022551,ORD0010806,CLT0247,3,200,25,150.0,90,450.0,270
DTL0022552,ORD0010807,CLT0207,2,240,0,240.0,110,480.0,220
DTL0022553,ORD0010807,CLT0118,3,200,0,200.0,90,600.0,270
DTL0022554,ORD0010808,CLT0001,2,90,5,85.5,40,171.0,80
DTL0022555,ORD0010808,CLT0278,1,160,10,144.0,70,144.0,70
DTL0022556,ORD0010808,CLT0158,1,780,30,546.0,380,546.0,380
DTL0022557,ORD0010809,CLT0171,1,470,10,423.0,230,423.0,230
DTL0022558,ORD0010810,CLT0124,2,190,20,152.0,90,304.0,180
DTL0022559,ORD0010810,CLT0102,1,140,5,133.0,70,133.0,70
DTL0022560,ORD0010810,CLT0126,1,350,0,350.0,170,350.0,170
DTL0022561,ORD0010810,ELC0323,4,11200,0,11200.0,8900,44800.0,35600
DTL0022562,ORD0010810,CLT0108,1,150,0,150.0,70,150.0,70
DTL0022563,ORD0010811,CLT0126,2,350,0,350.0,170,700.0,340
DTL0022564,ORD0010811,CLT0235,1,360,30,252.0,180,252.0,180
DTL0022565,ORD0010812,CLT0303,1,120,15,102.0,60,102.0,60
DTL0022566,ORD0010813,CLT0162,1,760,5,722.0,370,722.0,370
DTL0022567,ORD0010813,CLT0034,3,230,0,230.0,110,690.0,330
DTL0022568,ORD0010813,CLT0010,4,90,20,72.0,40,288.0,160
DTL0022569,ORD0010814,CLT0175,2,480,0,480.0,230,960.0,460
DTL0022570,ORD0010814,CLT0279,1,160,10,144.0,70,144.0,70
DTL0022571,ORD0010815,CLT0284,4,480,10,432.0,230,1728.0,920
DTL0022572,ORD0010816,CLT0024,1,150,5,142.5,70,142.5,70
DTL0022573,ORD0010817,CLT0244,3,370,5,351.5,180,1054.5,540
DTL0022574,ORD0010818,CLT0233,1,370,0,370.0,180,370.0,180
DTL0022575,ORD0010818,CLT0255,3,200,0,200.0,100,600.0,300
DTL0022576,ORD0010819,CLT0124,1,190,0,190.0,90,190.0,90
DTL0022577,ORD0010819,CLT0270,2,150,0,150.0,70,300.0,140
DTL0022578,ORD0010820,CLT0147,4,500,10,450.0,250,1800.0,1000
DTL0022579,ORD0010820,CLT0057,1,160,5,152.0,80,152.0,80
DTL0022580,ORD0010821,CLT0022,1,150,20,120.0,70,120.0,70
DTL0022581,ORD0010822,CLT0114,1,190,0,190.0,90,190.0,90
DTL0022582,ORD0010822,CLT0295,4,120,0,120.0,60,480.0,240
DTL0022583,ORD0010822,ELC0313,3,5000,0,5000.0,4000,15000.0,12000
DTL0022584,ORD0010823,CLT0132,2,370,5,351.5,180,703.0,360
DTL0022585,ORD0010823,CLT0289,1,480,0,480.0,230,480.0,230
DTL0022586,ORD0010823,ELC0342,2,5100,15,4335.0,4000,8670.0,8000
DTL0022587,ORD0010823,CLT0244,3,370,25,277.5,180,832.5,540
DTL0022588,ORD0010824,CLT0154,2,830,0,830.0,410,1660.0,820
DTL0022589,ORD0010825,CLT0191,2,740,0,740.0,370,1480.0,740
DTL0022590,ORD0010825,CLT0056,1,160,5,152.0,80,152.0,80
DTL0022591,ORD0010825,ELC0344,1,13200,0,13200.0,10500,13200.0,10500
DTL0022592,ORD0010826,CLT0180,1,600,25,450.0,290,450.0,290
DTL0022593,ORD0010826,CLT0008,2,90,0,90.0,40,180.0,80
DTL0022594,ORD0010826,CLT0219,2,590,0,590.0,290,1180.0,580
DTL0022595,ORD0010826,CLT0276,1,150,5,142.5,70,142.5,70
DTL0022596,ORD0010827,ELC0328,1,2000,0,2000.0,1600,2000.0,1600
DTL0022597,ORD0010828,CLT0103,3,140,10,126.0,70,378.0,210
DTL0022598,ORD0010829,CLT0093,1,290,0,290.0,140,290.0,140
DTL0022599,ORD0010830,CLT0291,1,460,5,437.0,220,437.0,220
DTL0022600,ORD0010831,CLT0048,2,230,5,218.5,110,437.0,220
DTL0022601,ORD0010832,ELC0338,2,300,0,300.0,200,600.0,400
DTL0022602,ORD0010833,CLT0147,2,500,0,500.0,250,1000.0,500
DTL0022603,ORD0010833,CLT0178,2,610,25,457.5,300,915.0,600
DTL0022604,ORD0010834,CLT0285,1,450,10,405.0,220,405.0,220
DTL0022605,ORD0010835,CLT0293,2,130,25,97.5,60,195.0,120
DTL0022606,ORD0010836,CLT0039,4,210,0,210.0,100,840.0,400
DTL0022607,ORD0010836,CLT0118,1,200,10,180.0,90,180.0,90
DTL0022608,ORD0010836,CLT0239,1,340,0,340.0,160,340.0,160
DTL0022609,ORD0010837,CLT0219,2,590,10,531.0,290,1062.0,580
DTL0022610,ORD0010838,CLT0171,3,470,30,329.0,230,987.0,690
DTL0022611,ORD0010839,CLT0067,1,310,0,310.0,150,310.0,150
DTL0022612,ORD0010840,CLT0211,1,550,10,495.0,270,495.0,270
DTL0022613,ORD0010841,CLT0167,2,450,5,427.5,220,855.0,440
DTL0022614,ORD0010841,CLT0245,1,190,0,190.0,90,190.0,90
DTL0022615,ORD0010842,CLT0014,1,80,10,72.0,40,72.0,40
DTL0022616,ORD0010843,CLT0200,3,250,5,237.5,120,712.5,360
DTL0022617,ORD0010843,CLT0143,3,500,0,500.0,240,1500.0,720
DTL0022618,ORD0010843,CLT0172,1,430,0,430.0,210,430.0,210
DTL0022619,ORD0010843,CLT0186,1,630,10,567.0,310,567.0,310
DTL0022620,ORD0010843,CLT0280,2,150,0,150.0,70,300.0,140
DTL0022621,ORD0010844,CLT0160,1,800,15,680.0,390,680.0,390
DTL0022622,ORD0010845,CLT0199,1,270,5,256.5,130,256.5,130
DTL0022623,ORD0010846,CLT0045,1,240,0,240.0,110,240.0,110
DTL0022624,ORD0010846,CLT0149,1,520,5,494.0,260,494.0,260
DTL0022625,ORD0010846,CLT0176,1,450,10,405.0,220,405.0,220
DTL0022626,ORD0010846,CLT0150,2,480,0,480.0,230,960.0,460
DTL0022627,ORD0010847,CLT0281,3,470,0,470.0,230,1410.0,690
DTL0022628,ORD0010847,CLT0287,2,430,10,387.0,210,774.0,420
DTL0022629,ORD0010847,CLT0142,2,490,0,490.0,240,980.0,480
DTL0022630,ORD0010847,CLT0019,3,140,10,126.0,70,378.0,210
DTL0022631,ORD0010848,CLT0080,1,280,5,266.0,140,266.0,140
DTL0022632,ORD0010848,CLT0289,1,480,15,408.0,230,408.0,230
DTL0022633,ORD0010849,CLT0045,2,240,0,240.0,110,480.0,220
DTL0022634,ORD0010850,CLT0292,3,430,15,365.5,210,1096.5,630
DTL0022635,ORD0010851,CLT0199,1,270,0,270.0,130,270.0,130
DTL0022636,ORD0010852,ELC0335,1,1500,10,1350.0,1200,1350.0,1200
DTL0022637,ORD0010853,CLT0113,1,200,0,200.0,100,200.0,100
DTL0022638,ORD0010853,CLT0039,2,210,5,199.5,100,399.0,200
DTL0022639,ORD0010853,CLT0284,1,480,10,432.0,230,432.0,230
DTL0022640,ORD0010853,CLT0137,1,330,10,297.0,160,297.0,160
DTL0022641,ORD0010854,CLT0017,1,150,5,142.5,70,142.5,70
DTL0022642,ORD0010854,CLT0057,1,160,0,160.0,80,160.0,80
DTL0022643,ORD0010854,CLT0248,1,210,10,189.0,100,189.0,100
DTL0022644,ORD0010854,CLT0195,1,700,15,595.0,350,595.0,350
DTL0022645,ORD0010855,ELC0327,1,5000,10,4500.0,4000,4500.0,4000
DTL0022646,ORD0010856,CLT0234,1,340,0,340.0,170,340.0,170
DTL0022647,ORD0010856,CLT0040,2,210,30,147.0,100,294.0,200
DTL0022648,ORD0010857,CLT0225,2,160,0,160.0,70,320.0,140
DTL0022649,ORD0010857,ELC0333,1,1000,15,850.0,800,850.0,800
DTL0022650,ORD0010858,CLT0065,1,300,10,270.0,150,270.0,150
DTL0022651,ORD0010858,CLT0282,4,430,15,365.5,210,1462.0,840
DTL0022652,ORD0010859,ELC0337,2,800,15,680.0,600,1360.0,1200
DTL0022653,ORD0010859,CLT0093,2,290,10,261.0,140,522.0,280
DTL0022654,ORD0010859,CLT0063,2,180,20,144.0,90,288.0,180
DTL0022655,ORD0010859,CLT0226,1,140,10,126.0,70,126.0,70
DTL0022656,ORD0010860,CLT0166,2,460,15,391.0,230,782.0,460
DTL0022657,ORD0010861,CLT0298,3,130,10,117.0,60,351.0,180
DTL0022658,ORD0010861,CLT0189,1,680,0,680.0,340,680.0,340
DTL0022659,ORD0010862,CLT0061,1,160,0,160.0,80,160.0,80
DTL0022660,ORD0010862,CLT0084,1,300,5,285.0,140,285.0,140
DTL0022661,ORD0010862,CLT0144,2,470,0,470.0,230,940.0,460
DTL0022662,ORD0010862,CLT0105,1,160,0,160.0,70,160.0,70
DTL0022663,ORD0010862,CLT0090,1,260,0,260.0,130,260.0,130
DTL0022664,ORD0010863,CLT0001,4,90,30,63.0,40,252.0,160
DTL0022665,ORD0010863,CLT0171,1,470,5,446.5,230,446.5,230
DTL0022666,ORD0010864,CLT0214,1,530,10,477.0,260,477.0,260
DTL0022667,ORD0010865,ELC0341,1,5900,0,5900.0,4700,5900.0,4700
DTL0022668,ORD0010866,CLT0298,3,130,15,110.5,60,331.5,180
DTL0022669,ORD0010867,CLT0225,3,160,15,136.0,70,408.0,210
DTL0022670,ORD0010867,CLT0119,1,210,25,157.5,100,157.5,100
DTL0022671,ORD0010868,CLT0244,1,370,0,370.0,180,370.0,180
DTL0022672,ORD0010869,CLT0208,1,240,15,204.0,110,204.0,110
DTL0022673,ORD0010870,CLT0086,1,280,10,252.0,140,252.0,140
DTL0022674,ORD0010871,CLT0302,2,140,0,140.0,60,280.0,120
DTL0022675,ORD0010871,CLT0076,1,300,0,300.0,140,300.0,140
DTL0022676,ORD0010872,CLT0079,2,280,5,266.0,140,532.0,280
DTL0022677,ORD0010872,CLT0124,3,190,0,190.0,90,570.0,270
DTL0022678,ORD0010872,CLT0213,4,540,0,540.0,270,2160.0,1080
DTL0022679,ORD0010872,CLT0308,4,140,0,140.0,60,560.0,240
DTL0022680,ORD0010872,CLT0192,1,710,5,674.5,350,674.5,350
DTL0022681,ORD0010873,CLT0279,3,160,0,160.0,70,480.0,210
DTL0022682,ORD0010873,CLT0077,1,280,0,280.0,140,280.0,140
DTL0022683,ORD0010874,CLT0178,2,610,30,427.0,300,854.0,600
DTL0022684,ORD0010874,CLT0302,1,140,10,126.0,60,126.0,60
DTL0022685,ORD0010874,CLT0126,1,350,0,350.0,170,350.0,170
DTL0022686,ORD0010875,CLT0118,1,200,5,190.0,90,190.0,90
DTL0022687,ORD0010875,CLT0158,1,780,0,780.0,380,780.0,380
DTL0022688,ORD0010875,CLT0243,1,360,0,360.0,170,360.0,170
DTL0022689,ORD0010876,ELC0333,1,1000,20,800.0,800,800.0,800
DTL0022690,ORD0010876,CLT0259,2,260,15,221.0,130,442.0,260
DTL0022691,ORD0010876,CLT0213,2,540,0,540.0,270,1080.0,540
DTL0022692,ORD0010876,CLT0003,1,90,15,76.5,40,76.5,40
DTL0022693,ORD0010876,CLT0110,1,160,10,144.0,70,144.0,70
DTL0022694,ORD0010877,CLT0005,2,90,0,90.0,40,180.0,80
DTL0022695,ORD0010877,CLT0221,1,100,5,95.0,40,95.0,40
DTL0022696,ORD0010878,CLT0004,1,90,20,72.0,40,72.0,40
DTL0022697,ORD0010879,CLT0227,3,300,5,285.0,150,855.0,450
DTL0022698,ORD0010880,CLT0242,2,370,10,333.0,180,666.0,360
DTL0022699,ORD0010881,CLT0250,2,200,15,170.0,90,340.0,180
DTL0022700,ORD0010881,ELC0339,3,800,5,760.0,700,2280.0,2100
DTL0022701,ORD0010881,CLT0222,1,100,25,75.0,50,75.0,50
DTL0022702,ORD0010882,CLT0087,2,270,0,270.0,130,540.0,260
DTL0022703,ORD0010882,CLT0220,3,540,5,513.0,270,1539.0,810
DTL0022704,ORD0010883,CLT0161,2,770,10,693.0,380,1386.0,760
DTL0022705,ORD0010883,CLT0093,1,290,10,261.0,140,261.0,140
DTL0022706,ORD0010884,CLT0112,1,160,25,120.0,70,120.0,70
DTL0022707,ORD0010884,CLT0256,1,210,0,210.0,100,210.0,100
DTL0022708,ORD0010885,CLT0035,1,230,10,207.0,110,207.0,110
DTL0022709,ORD0010885,CLT0199,1,270,10,243.0,130,243.0,130
DTL0022710,ORD0010885,CLT0140,1,360,0,360.0,170,360.0,170
DTL0022711,ORD0010886,CLT0140,3,360,0,360.0,170,1080.0,510
DTL0022712,ORD0010886,ELC0323,2,11200,25,8400.0,8900,16800.0,17800
DTL0022713,ORD0010887,CLT0259,3,260,0,260.0,130,780.0,390
DTL0022714,ORD0010888,CLT0080,2,280,0,280.0,140,560.0,280
DTL0022715,ORD0010888,CLT0129,1,350,0,350.0,170,350.0,170
DTL0022716,ORD0010888,CLT0197,1,240,0,240.0,120,240.0,120
DTL0022717,ORD0010889,CLT0301,4,140,25,105.0,60,420.0,240
DTL0022718,ORD0010889,ELC0324,1,6100,15,5185.0,4900,5185.0,4900
DTL0022719,ORD0010890,CLT0241,1,340,10,306.0,160,306.0,160
DTL0022720,ORD0010890,CLT0266,2,270,0,270.0,130,540.0,260
DTL0022721,ORD0010890,CLT0307,1,130,0,130.0,60,130.0,60
DTL0022722,ORD0010891,CLT0191,3,740,25,555.0,370,1665.0,1110
DTL0022723,ORD0010891,CLT0209,1,520,0,520.0,250,520.0,250
DTL0022724,ORD0010892,CLT0036,1,220,0,220.0,100,220.0,100
DTL0022725,ORD0010892,CLT0077,1,280,5,266.0,140,266.0,140
DTL0022726,ORD0010893,CLT0082,1,270,0,270.0,130,270.0,130
DTL0022727,ORD0010893,CLT0132,1,370,5,351.5,180,351.5,180
DTL0022728,ORD0010894,CLT0177,1,630,5,598.5,310,598.5,310
DTL0022729,ORD0010894,CLT0035,1,230,0,230.0,110,230.0,110
DTL0022730,ORD0010895,CLT0304,3,140,0,140.0,60,420.0,180
DTL0022731,ORD0010895,ELC0325,1,14700,15,12495.0,11800,12495.0,11800
DTL0022732,ORD0010895,CLT0206,2,250,10,225.0,120,450.0,240
DTL0022733,ORD0010895,CLT0151,1,480,10,432.0,240,432.0,240
DTL0022734,ORD0010895,ELC0324,1,6100,10,5490.0,4900,5490.0,4900
DTL0022735,ORD0010896,ELC0313,2,5000,10,4500.0,4000,9000.0,8000
DTL0022736,ORD0010896,CLT0028,1,150,25,112.5,70,112.5,70
DTL0022737,ORD0010897,CLT0140,1,360,30,252.0,170,252.0,170
DTL0022738,ORD0010897,ELC0318,1,10100,10,9090.0,8100,9090.0,8100
DTL0022739,ORD0010898,CLT0146,1,490,10,441.0,240,441.0,240
DTL0022740,ORD0010898,CLT0276,4,150,10,135.0,70,540.0,280
DTL0022741,ORD0010898,ELC0329,4,2500,0,2500.0,2000,10000.0,8000
DTL0022742,ORD0010899,ELC0312,4,15000,0,15000.0,12000,60000.0,48000
DTL0022743,ORD0010900,CLT0098,1,140,0,140.0,70,140.0,70
DTL0022744,ORD0010900,CLT0233,4,370,5,351.5,180,1406.0,720
DTL0022745,ORD0010900,CLT0243,4,360,0,360.0,170,1440.0,680
DTL0022746,ORD0010901,CLT0123,4,200,10,180.0,100,720.0,400
DTL0022747,ORD0010901,CLT0218,1,520,5,494.0,260,494.0,260
DTL0022748,ORD0010901,CLT0306,1,130,0,130.0,60,130.0,60
DTL0022749,ORD0010902,CLT0118,1,200,15,170.0,90,170.0,90
DTL0022750,ORD0010902,CLT0008,2,90,5,85.5,40,171.0,80
DTL0022751,ORD0010902,ELC0317,1,15900,0,15900.0,12700,15900.0,12700
DTL0022752,ORD0010902,CLT0056,1,160,20,128.0,80,128.0,80
DTL0022753,ORD0010903,CLT0140,2,360,0,360.0,170,720.0,340
DTL0022754,ORD0010904,CLT0149,1,520,5,494.0,260,494.0,260
DTL0022755,ORD0010905,CLT0227,2,300,0,300.0,150,600.0,300
DTL0022756,ORD0010905,CLT0201,4,260,15,221.0,130,884.0,520
DTL0022757,ORD0010905,CLT0137,1,330,20,264.0,160,264.0,160
DTL0022758,ORD0010905,CLT0263,1,240,10,216.0,120,216.0,120
DTL0022759,ORD0010906,CLT0218,2,520,5,494.0,260,988.0,520
DTL0022760,ORD0010906,CLT0178,1,610,5,579.5,300,579.5,300
DTL0022761,ORD0010906,CLT0194,1,700,20,560.0,340,560.0,340
DTL0022762,ORD0010907,CLT0172,1,430,20,344.0,210,344.0,210
DTL0022763,ORD0010908,CLT0209,3,520,10,468.0,250,1404.0,750
DTL0022764,ORD0010908,CLT0281,1,470,5,446.5,230,446.5,230
DTL0022765,ORD0010908,CLT0038,2,210,25,157.5,100,315.0,200
DTL0022766,ORD0010909,CLT0101,2,150,10,135.0,70,270.0,140
DTL0022767,ORD0010910,CLT0092,2,280,10,252.0,130,504.0,260
DTL0022768,ORD0010910,CLT0037,1,220,5,209.0,100,209.0,100
DTL0022769,ORD0010911,CLT0108,3,150,15,127.5,70,382.5,210
DTL0022770,ORD0010911,CLT0129,1,350,25,262.5,170,262.5,170
DTL0022771,ORD0010911,CLT0291,2,460,0,460.0,220,920.0,440
DTL0022772,ORD0010911,CLT0296,2,120,5,114.0,60,228.0,120
DTL0022773,ORD0010912,CLT0115,1,210,0,210.0,100,210.0,100
DTL0022774,ORD0010912,CLT0103,1,140,0,140.0,70,140.0,70
DTL0022775,ORD0010912,CLT0091,2,270,15,229.5,130,459.0,260
DTL0022776,ORD0010912,CLT0106,1,160,15,136.0,70,136.0,70
DTL0022777,ORD0010912,CLT0045,3,240,10,216.0,110,648.0,330
DTL0022778,ORD0010913,CLT0101,2,150,5,142.5,70,285.0,140
DTL0022779,ORD0010914,CLT0046,1,230,0,230.0,110,230.0,110
DTL0022780,ORD0010914,CLT0287,2,430,0,430.0,210,860.0,420
DTL0022781,ORD0010915,CLT0071,1,300,10,270.0,140,270.0,140
DTL0022782,ORD0010915,CLT0215,2,540,0,540.0,260,1080.0,520
DTL0022783,ORD0010916,CLT0027,2,140,15,119.0,70,238.0,140
DTL0022784,ORD0010917,ELC0331,1,2000,0,2000.0,1600,2000.0,1600
DTL0022785,ORD0010917,CLT0177,2,630,0,630.0,310,1260.0,620
DTL0022786,ORD0010918,ELC0333,1,1000,10,900.0,800,900.0,800
DTL0022787,ORD0010919,CLT0126,1,350,0,350.0,170,350.0,170
DTL0022788,ORD0010919,CLT0196,1,730,10,657.0,360,657.0,360
DTL0022789,ORD0010920,CLT0113,2,200,20,160.0,100,320.0,200
DTL0022790,ORD0010921,CLT0034,2,230,10,207.0,110,414.0,220
DTL0022791,ORD0010921,CLT0073,1,320,5,304.0,160,304.0,160
DTL0022792,ORD0010921,CLT0218,4,520,20,416.0,260,1664.0,1040
DTL0022793,ORD0010921,CLT0152,2,510,30,357.0,250,714.0,500
DTL0022794,ORD0010921,CLT0219,1,590,30,413.0,290,413.0,290
DTL0022795,ORD0010922,CLT0052,2,170,10,153.0,80,306.0,160
DTL0022796,ORD0010922,CLT0265,1,260,10,234.0,130,234.0,130
DTL0022797,ORD0010923,CLT0074,1,300,10,270.0,140,270.0,140
DTL0022798,ORD0010923,CLT0277,3,150,15,127.5,70,382.5,210
DTL0022799,ORD0010924,CLT0148,4,520,10,468.0,250,1872.0,1000
DTL0022800,ORD0010925,CLT0119,1,210,5,199.5,100,199.5,100
DTL0022801,ORD0010925,CLT0036,1,220,0,220.0,100,220.0,100
DTL0022802,ORD0010926,CLT0090,4,260,20,208.0,130,832.0,520
DTL0022803,ORD0010926,CLT0072,4,320,0,320.0,150,1280.0,600
DTL0022804,ORD0010927,CLT0168,3,460,0,460.0,220,1380.0,660
DTL0022805,ORD0010928,CLT0194,1,700,0,700.0,340,700.0,340
DTL0022806,ORD0010929,CLT0157,1,830,15,705.5,410,705.5,410
DTL0022807,ORD0010929,CLT0232,1,330,5,313.5,160,313.5,160
DTL0022808,ORD0010929,CLT0025,1,160,0,160.0,70,160.0,70
DTL0022809,ORD0010930,CLT0210,4,510,15,433.5,250,1734.0,1000
DTL0022810,ORD0010931,CLT0292,3,430,5,408.5,210,1225.5,630
DTL0022811,ORD0010931,CLT0071,1,300,0,300.0,140,300.0,140
DTL0022812,ORD0010931,CLT0103,1,140,5,133.0,70,133.0,70
DTL0022813,ORD0010931,CLT0160,4,800,20,640.0,390,2560.0,1560
DTL0022814,ORD0010931,ELC0342,1,5100,0,5100.0,4000,5100.0,4000
DTL0022815,ORD0010932,ELC0319,3,12200,20,9760.0,9800,29280.0,29400
DTL0022816,ORD0010933,CLT0122,1,200,0,200.0,90,200.0,90
DTL0022817,ORD0010933,CLT0076,1,300,15,255.0,140,255.0,140
DTL0022818,ORD0010933,CLT0176,2,450,10,405.0,220,810.0,440
DTL0022819,ORD0010933,CLT0279,1,160,0,160.0,70,160.0,70
DTL0022820,ORD0010934,CLT0223,2,100,10,90.0,40,180.0,80
DTL0022821,ORD0010934,CLT0089,4,280,5,266.0,140,1064.0,560
DTL0022822,ORD0010935,CLT0110,3,160,0,160.0,70,480.0,210
DTL0022823,ORD0010935,ELC0320,2,13200,0,13200.0,10500,26400.0,21000
DTL0022824,ORD0010935,CLT0157,1,830,0,830.0,410,830.0,410
DTL0022825,ORD0010935,CLT0046,1,230,0,230.0,110,230.0,110
DTL0022826,ORD0010935,ELC0339,2,800,5,760.0,700,1520.0,1400
DTL0022827,ORD0010936,CLT0255,2,200,0,200.0,100,400.0,200
DTL0022828,ORD0010936,CLT0054,1,180,15,153.0,80,153.0,80
DTL0022829,ORD0010937,CLT0271,3,140,15,119.0,70,357.0,210
DTL0022830,ORD0010938,CLT0006,4,80,5,76.0,40,304.0,160
DTL0022831,ORD0010938,ELC0343,1,18500,10,16650.0,14800,16650.0,14800
DTL0022832,ORD0010939,CLT0126,4,350,0,350.0,170,1400.0,680
DTL0022833,ORD0010940,CLT0089,2,280,10,252.0,140,504.0,280
DTL0022834,ORD0010940,CLT0297,2,130,5,123.5,60,247.0,120
DTL0022835,ORD0010940,CLT0064,1,180,0,180.0,80,180.0,80
DTL0022836,ORD0010940,CLT0298,1,130,25,97.5,60,97.5,60
DTL0022837,ORD0010940,CLT0076,2,300,0,300.0,140,600.0,280
DTL0022838,ORD0010941,CLT0166,3,460,20,368.0,230,1104.0,690
DTL0022839,ORD0010941,CLT0038,2,210,0,210.0,100,420.0,200
DTL0022840,ORD0010941,ELC0332,1,5900,0,5900.0,4700,5900.0,4700
DTL0022841,ORD0010942,CLT0099,1,150,0,150.0,70,150.0,70
DTL0022842,ORD0010943,ELC0313,1,5000,0,5000.0,4000,5000.0,4000
DTL0022843,ORD0010944,CLT0163,1,770,0,770.0,380,770.0,380
DTL0022844,ORD0010944,CLT0060,1,160,0,160.0,80,160.0,80
DTL0022845,ORD0010944,ELC0330,2,7000,0,7000.0,5600,14000.0,11200
DTL0022846,ORD0010945,CLT0263,1,240,0,240.0,120,240.0,120
DTL0022847,ORD0010946,CLT0119,1,210,0,210.0,100,210.0,100
DTL0022848,ORD0010947,CLT0052,2,170,15,144.5,80,289.0,160
DTL0022849,ORD0010948,CLT0093,1,290,0,290.0,140,290.0,140
DTL0022850,ORD0010948,CLT0176,2,450,0,450.0,220,900.0,440
DTL0022851,ORD0010948,CLT0126,3,350,0,350.0,170,1050.0,510
DTL0022852,ORD0010949,CLT0216,2,520,0,520.0,250,1040.0,500
DTL0022853,ORD0010950,CLT0283,1,440,0,440.0,220,440.0,220
DTL0022854,ORD0010950,CLT0306,4,130,0,130.0,60,520.0,240
DTL0022855,ORD0010951,CLT0266,4,270,5,256.5,130,1026.0,520
DTL0022856,ORD0010951,CLT0290,1,420,0,420.0,210,420.0,210
DTL0022857,ORD0010951,CLT0079,2,280,0,280.0,140,560.0,280
DTL0022858,ORD0010951,CLT0160,1,800,0,800.0,390,800.0,390
DTL0022859,ORD0010952,CLT0227,1,300,25,225.0,150,225.0,150
DTL0022860,ORD0010952,CLT0282,1,430,0,430.0,210,430.0,210
DTL0022861,ORD0010953,CLT0230,1,360,25,270.0,180,270.0,180
DTL0022862,ORD0010953,CLT0035,3,230,10,207.0,110,621.0,330
DTL0022863,ORD0010954,CLT0050,1,160,0,160.0,70,160.0,70
DTL0022864,ORD0010954,CLT0274,1,160,5,152.0,70,152.0,70
DTL0022865,ORD0010954,CLT0110,1,160,0,160.0,70,160.0,70
